OrderID,Year,Month,Region,Product,Category,Quantity,UnitPrice,Sales,CustomerRating
1510,2022,9,Central,Smartwatch,Accessories,14,1000,14000,5
1511,2023,11,North,Camera,Electronics,14,100,1400,2
1512,2022,9,West,Smartwatch,Accessories,12,150,1800,3
1513,2023,11,South,Laptop,Computers,1,150,150,1
1514,2022,2,Central,Smartwatch,Accessories,5,50,250,3
1515,2025,11,North,Tablet,Mobile,9,150,1350,2
1516,2025,3,Central,Tablet,Mobile,1,300,300,4
1517,2023,12,North,Camera,Electronics,6,500,3000,1
1518,2023,5,South,Phone,Mobile,1,200,200,2
1519,2024,5,South,Smartwatch,Accessories,9,200,1800,5
1520,2024,7,South,Headphones,Accessories,2,300,600,4
1521,2025,12,South,Headphones,Accessories,2,300,600,5
1522,2023,12,East,Phone,Mobile,2,300,600,5
1523,2025,3,East,Camera,Electronics,11,150,1650,4
1524,2022,5,North,Headphones,Accessories,1,200,200,5
1525,2022,6,North,Laptop,Computers,11,800,8800,3
1526,2023,4,East,Tablet,Mobile,13,300,3900,1
1527,2025,2,North,Laptop,Computers,7,200,1400,2
1528,2025,2,Central,Smartwatch,Accessories,12,300,3600,3
1529,2024,10,North,Camera,Electronics,10,300,3000,1
1530,2023,6,Central,Phone,Mobile,6,800,4800,5
1531,2025,10,South,Smartwatch,Accessories,15,800,12000,3
1532,2023,3,West,Laptop,Computers,11,150,1650,5
1533,2024,12,South,Camera,Electronics,5,50,250,5
1534,2023,8,East,Headphones,Accessories,12,1000,12000,4
1535,2025,9,South,Smartwatch,Accessories,5,300,1500,3
1536,2024,7,East,Camera,Electronics,14,100,1400,1
1537,2023,2,South,Camera,Electronics,2,100,200,5
1538,2025,1,West,Laptop,Computers,2,300,600,5
1539,2025,9,Central,Camera,Electronics,3,1000,3000,1
1540,2022,12,West,Headphones,Accessories,1,200,200,5
1541,2022,10,West,Camera,Electronics,6,200,1200,2
1542,2023,2,East,Camera,Electronics,15,200,3000,2
1543,2025,8,West,Smartwatch,Accessories,6,50,300,2
1544,2023,9,North,Tablet,Mobile,2,500,1000,3
1545,2024,4,North,Tablet,Mobile,8,300,2400,5
1546,2022,8,Central,Headphones,Accessories,4,300,1200,4
1547,2025,6,East,Laptop,Computers,6,50,300,3
1548,2023,7,East,Laptop,Computers,1,500,500,1
1549,2023,2,Central,Laptop,Computers,7,1000,7000,5
1550,2025,1,South,Phone,Mobile,7,100,700,3
1551,2024,5,East,Phone,Mobile,8,800,6400,4
1552,2022,8,West,Phone,Mobile,9,300,2700,2
1553,2022,6,South,Phone,Mobile,6,800,4800,1
1554,2023,7,West,Phone,Mobile,5,50,250,3
1555,2025,11,East,Laptop,Computers,3,200,600,1
1556,2023,6,West,Headphones,Accessories,8,1000,8000,5
1557,2023,2,North,Camera,Electronics,15,800,12000,1
1558,2022,11,South,Phone,Mobile,3,500,1500,1
1559,2025,10,North,Camera,Electronics,14,500,7000,4
1560,2025,2,West,Headphones,Accessories,5,300,1500,2
1561,2023,5,North,Smartwatch,Accessories,3,150,450,3
1562,2023,8,North,Camera,Electronics,4,800,3200,5
1563,2023,4,North,Smartwatch,Accessories,3,200,600,2
1564,2023,3,West,Headphones,Accessories,1,300,300,1
1565,2022,7,West,Smartwatch,Accessories,4,100,400,5
1566,2023,6,West,Tablet,Mobile,12,200,2400,4
1567,2022,5,North,Laptop,Computers,9,800,7200,3
1568,2025,4,East,Tablet,Mobile,5,500,2500,1
1569,2022,11,East,Phone,Mobile,1,50,50,2
1570,2022,7,South,Tablet,Mobile,8,300,2400,3
1571,2024,2,North,Headphones,Accessories,6,500,3000,1
1572,2024,6,East,Camera,Electronics,9,150,1350,5
1573,2023,11,East,Smartwatch,Accessories,10,500,5000,2
1574,2022,3,Central,Smartwatch,Accessories,7,100,700,1
1575,2023,12,West,Laptop,Computers,10,200,2000,1
1576,2024,12,West,Laptop,Computers,9,500,4500,2
1577,2022,3,South,Smartwatch,Accessories,12,150,1800,4
1578,2024,6,West,Smartwatch,Accessories,12,300,3600,1
1579,2025,9,Central,Headphones,Accessories,2,1000,2000,1
1580,2023,5,North,Phone,Mobile,10,300,3000,5
1581,2025,8,Central,Laptop,Computers,13,200,2600,5
1582,2025,9,West,Laptop,Computers,3,1000,3000,4
1583,2023,1,South,Smartwatch,Accessories,5,200,1000,5
1584,2025,9,Central,Phone,Mobile,10,50,500,3
1585,2024,12,East,Tablet,Mobile,14,200,2800,5
1586,2022,9,South,Laptop,Computers,3,200,600,3
1587,2024,3,East,Laptop,Computers,11,150,1650,1
1588,2022,1,East,Camera,Electronics,4,200,800,5
1589,2024,12,South,Tablet,Mobile,6,100,600,4
1590,2022,11,North,Smartwatch,Accessories,5,500,2500,3
1591,2023,5,North,Phone,Mobile,12,300,3600,5
1592,2025,11,East,Camera,Electronics,14,100,1400,5
1593,2023,6,East,Smartwatch,Accessories,4,1000,4000,2
1594,2023,8,South,Smartwatch,Accessories,11,800,8800,4
1595,2022,8,South,Tablet,Mobile,3,1000,3000,4
1596,2023,10,West,Phone,Mobile,14,150,2100,2
1597,2024,3,South,Camera,Electronics,5,50,250,4
1598,2022,3,North,Camera,Electronics,10,200,2000,4
1599,2022,12,Central,Phone,Mobile,8,800,6400,2
1600,2022,7,West,Camera,Electronics,13,50,650,1
1601,2022,3,South,Laptop,Computers,14,50,700,1
1602,2022,2,Central,Tablet,Mobile,3,50,150,3
1603,2023,8,Central,Camera,Electronics,2,200,400,4
1604,2025,3,South,Phone,Mobile,5,500,2500,1
1605,2022,1,North,Smartwatch,Accessories,12,300,3600,1
1606,2025,3,North,Smartwatch,Accessories,5,100,500,2
1607,2025,3,East,Laptop,Computers,4,800,3200,3
1608,2022,8,South,Phone,Mobile,15,800,12000,1
1609,2024,2,Central,Phone,Mobile,2,300,600,3
1610,2022,10,South,Laptop,Computers,6,100,600,2
1611,2023,11,West,Headphones,Accessories,9,500,4500,2
1612,2024,6,North,Camera,Electronics,11,300,3300,3
1613,2024,12,North,Headphones,Accessories,11,500,5500,1
1614,2024,3,West,Phone,Mobile,13,150,1950,4
1615,2022,2,Central,Camera,Electronics,13,1000,13000,4
1616,2022,6,South,Camera,Electronics,5,150,750,2
1617,2025,7,West,Headphones,Accessories,6,500,3000,4
1618,2023,11,South,Smartwatch,Accessories,13,500,6500,4
1619,2025,9,Central,Headphones,Accessories,9,1000,9000,2
1620,2023,12,North,Headphones,Accessories,2,800,1600,2
1621,2022,6,Central,Tablet,Mobile,1,200,200,4
1622,2022,6,East,Phone,Mobile,15,100,1500,2
1623,2025,4,South,Tablet,Mobile,8,150,1200,2
1624,2022,12,South,Laptop,Computers,12,150,1800,4
1625,2024,1,North,Camera,Electronics,1,800,800,5
1626,2022,3,East,Laptop,Computers,8,150,1200,2
1627,2022,10,West,Laptop,Computers,4,100,400,2
1628,2024,8,West,Phone,Mobile,8,150,1200,3
1629,2024,2,South,Headphones,Accessories,13,50,650,1
1630,2023,1,West,Camera,Electronics,1,150,150,4
1631,2024,10,Central,Camera,Electronics,15,1000,15000,3
1632,2023,5,North,Camera,Electronics,4,800,3200,5
1633,2025,10,North,Headphones,Accessories,3,200,600,2
1634,2025,8,East,Headphones,Accessories,3,100,300,4
1635,2024,11,West,Headphones,Accessories,3,50,150,2
1636,2022,6,Central,Tablet,Mobile,2,100,200,3
1637,2023,9,North,Laptop,Computers,4,300,1200,1
1638,2024,4,Central,Phone,Mobile,10,50,500,2
1639,2023,5,North,Camera,Electronics,15,50,750,5
1640,2022,1,East,Smartwatch,Accessories,1,1000,1000,1
1641,2024,7,Central,Tablet,Mobile,1,500,500,2
1642,2024,3,North,Tablet,Mobile,13,800,10400,3
1643,2023,1,Central,Headphones,Accessories,15,100,1500,4
1644,2024,3,South,Headphones,Accessories,10,50,500,4
1645,2023,4,South,Laptop,Computers,15,100,1500,2
1646,2025,3,East,Smartwatch,Accessories,9,500,4500,3
1647,2022,12,West,Tablet,Mobile,10,800,8000,2
1648,2023,10,West,Phone,Mobile,10,100,1000,1
1649,2022,8,North,Laptop,Computers,3,300,900,4
1650,2023,2,East,Tablet,Mobile,3,300,900,5
1651,2022,3,West,Tablet,Mobile,6,100,600,3
1652,2023,2,Central,Headphones,Accessories,5,1000,5000,4
1653,2025,7,Central,Laptop,Computers,6,300,1800,2
1654,2024,2,West,Headphones,Accessories,6,500,3000,5
1655,2022,12,South,Headphones,Accessories,5,50,250,5
1656,2024,7,South,Laptop,Computers,3,100,300,5
1657,2023,7,West,Headphones,Accessories,14,100,1400,1
1658,2025,2,North,Tablet,Mobile,8,1000,8000,2
1659,2025,4,West,Camera,Electronics,2,800,1600,3
1660,2025,4,West,Laptop,Computers,6,500,3000,1
1661,2023,8,South,Tablet,Mobile,8,50,400,2
1662,2025,1,East,Tablet,Mobile,10,50,500,4
1663,2023,1,West,Headphones,Accessories,4,50,200,3
1664,2022,3,North,Tablet,Mobile,11,150,1650,3
1665,2025,7,Central,Headphones,Accessories,2,300,600,2
1666,2023,1,North,Camera,Electronics,15,300,4500,4
1667,2023,4,East,Tablet,Mobile,13,300,3900,4
1668,2025,6,Central,Headphones,Accessories,8,150,1200,4
1669,2022,12,Central,Laptop,Computers,9,200,1800,5
1670,2022,3,West,Phone,Mobile,6,500,3000,2
1671,2022,11,West,Headphones,Accessories,14,500,7000,3
1672,2025,3,West,Smartwatch,Accessories,12,50,600,5
1673,2023,7,Central,Laptop,Computers,1,200,200,2
1674,2024,4,South,Smartwatch,Accessories,7,200,1400,5
1675,2022,5,East,Laptop,Computers,6,500,3000,5
1676,2025,7,West,Laptop,Computers,12,1000,12000,3
1677,2024,2,South,Tablet,Mobile,14,800,11200,4
1678,2023,9,West,Headphones,Accessories,6,150,900,4
1679,2024,12,Central,Tablet,Mobile,14,800,11200,1
1680,2022,11,North,Laptop,Computers,13,100,1300,5
1681,2022,11,West,Headphones,Accessories,2,1000,2000,5
1682,2024,7,South,Smartwatch,Accessories,13,50,650,2
1683,2022,4,West,Headphones,Accessories,9,800,7200,1
1684,2025,11,West,Tablet,Mobile,13,1000,13000,1
1685,2024,5,East,Tablet,Mobile,13,200,2600,3
1686,2022,7,North,Headphones,Accessories,11,200,2200,1
1687,2024,6,South,Laptop,Computers,3,500,1500,5
1688,2023,10,West,Headphones,Accessories,4,800,3200,1
1689,2025,12,South,Smartwatch,Accessories,7,150,1050,4
1690,2025,4,North,Tablet,Mobile,9,150,1350,2
1691,2024,9,South,Smartwatch,Accessories,2,800,1600,3
1692,2022,7,North,Phone,Mobile,2,100,200,5
1693,2025,1,South,Phone,Mobile,1,100,100,4
1694,2023,4,South,Camera,Electronics,11,500,5500,3
1695,2025,5,North,Phone,Mobile,9,200,1800,3
1696,2022,11,Central,Laptop,Computers,15,150,2250,1
1697,2022,3,East,Laptop,Computers,8,100,800,3
1698,2025,6,South,Phone,Mobile,2,100,200,4
1699,2025,2,West,Laptop,Computers,8,50,400,1
1700,2025,6,West,Phone,Mobile,11,800,8800,2
1701,2023,11,Central,Phone,Mobile,5,50,250,5
1702,2024,8,Central,Laptop,Computers,2,500,1000,5
1703,2024,2,South,Smartwatch,Accessories,1,150,150,5
1704,2023,4,East,Laptop,Computers,9,50,450,1
1705,2023,4,North,Phone,Mobile,1,500,500,2
1706,2023,2,East,Tablet,Mobile,5,1000,5000,5
1707,2025,7,Central,Camera,Electronics,5,1000,5000,4
1708,2023,11,East,Phone,Mobile,5,150,750,4
1709,2023,4,West,Laptop,Computers,10,300,3000,4
1710,2024,10,North,Headphones,Accessories,7,300,2100,5
1711,2024,6,North,Headphones,Accessories,7,200,1400,4
1712,2024,10,West,Phone,Mobile,15,50,750,3
1713,2025,1,North,Smartwatch,Accessories,14,500,7000,2
1714,2024,4,North,Tablet,Mobile,7,150,1050,2
1715,2023,6,North,Camera,Electronics,6,500,3000,1
1716,2024,4,West,Tablet,Mobile,12,50,600,5
1717,2022,7,East,Tablet,Mobile,15,200,3000,5
1718,2022,9,East,Phone,Mobile,9,200,1800,5
1719,2025,6,East,Camera,Electronics,2,800,1600,2
1720,2025,1,East,Phone,Mobile,1,1000,1000,4
1721,2023,10,East,Laptop,Computers,2,1000,2000,5
1722,2024,1,Central,Headphones,Accessories,4,50,200,1
1723,2025,1,Central,Headphones,Accessories,5,150,750,5
1724,2022,8,North,Laptop,Computers,6,50,300,4
1725,2024,6,West,Camera,Electronics,5,300,1500,1
1726,2025,10,North,Smartwatch,Accessories,13,500,6500,4
1727,2025,11,North,Tablet,Mobile,12,1000,12000,3
1728,2023,1,North,Smartwatch,Accessories,2,50,100,2
1729,2023,3,North,Laptop,Computers,6,800,4800,2
1730,2022,12,North,Camera,Electronics,15,500,7500,3
1731,2024,2,East,Laptop,Computers,2,50,100,3
1732,2024,12,South,Camera,Electronics,10,800,8000,2
1733,2023,6,South,Smartwatch,Accessories,8,100,800,5
1734,2022,9,Central,Headphones,Accessories,11,1000,11000,2
1735,2024,6,West,Smartwatch,Accessories,8,1000,8000,2
1736,2022,6,Central,Laptop,Computers,5,300,1500,2
1737,2022,2,West,Camera,Electronics,11,200,2200,1
1738,2025,7,South,Phone,Mobile,1,200,200,4
1739,2024,5,West,Laptop,Computers,6,200,1200,2
1740,2023,6,West,Smartwatch,Accessories,2,150,300,4
1741,2025,4,North,Smartwatch,Accessories,9,200,1800,3
1742,2022,3,West,Headphones,Accessories,3,300,900,1
1743,2022,8,South,Camera,Electronics,2,200,400,3
1744,2024,5,North,Laptop,Computers,8,1000,8000,5
1745,2023,3,West,Laptop,Computers,6,800,4800,5
1746,2022,8,East,Headphones,Accessories,9,500,4500,3
1747,2025,4,East,Laptop,Computers,1,800,800,2
1748,2025,9,West,Headphones,Accessories,3,300,900,1
1749,2022,4,North,Camera,Electronics,1,200,200,1
1750,2023,2,Central,Laptop,Computers,10,300,3000,1
1751,2025,7,North,Tablet,Mobile,4,800,3200,2
1752,2025,4,South,Camera,Electronics,14,300,4200,2
1753,2024,12,North,Tablet,Mobile,11,300,3300,1
1754,2024,12,South,Phone,Mobile,9,1000,9000,2
1755,2023,3,East,Tablet,Mobile,11,100,1100,4
1756,2025,6,North,Phone,Mobile,1,1000,1000,2
1757,2023,11,North,Tablet,Mobile,15,100,1500,5
1758,2025,4,West,Tablet,Mobile,8,50,400,1
1759,2024,4,Central,Laptop,Computers,14,50,700,5
1760,2022,2,East,Phone,Mobile,13,150,1950,3
1761,2024,11,West,Headphones,Accessories,8,500,4000,3
1762,2024,5,East,Tablet,Mobile,8,50,400,5
1763,2022,5,Central,Camera,Electronics,14,1000,14000,1
1764,2023,6,West,Phone,Mobile,7,200,1400,1
1765,2024,4,North,Phone,Mobile,10,800,8000,2
1766,2024,11,Central,Headphones,Accessories,11,100,1100,4
1767,2024,6,West,Smartwatch,Accessories,3,300,900,5
1768,2023,1,Central,Headphones,Accessories,5,300,1500,5
1769,2025,8,Central,Camera,Electronics,6,100,600,3
1770,2025,11,South,Tablet,Mobile,2,50,100,4
1771,2023,5,West,Camera,Electronics,3,300,900,3
1772,2022,8,North,Laptop,Computers,13,300,3900,2
1773,2022,8,East,Tablet,Mobile,14,100,1400,1
1774,2022,5,South,Headphones,Accessories,6,50,300,3
1775,2022,12,East,Tablet,Mobile,13,150,1950,2
1776,2022,5,South,Camera,Electronics,4,800,3200,1
1777,2023,11,West,Headphones,Accessories,15,500,7500,4
1778,2024,5,Central,Headphones,Accessories,15,100,1500,3
1779,2024,10,South,Phone,Mobile,10,800,8000,2
1780,2023,5,East,Tablet,Mobile,3,800,2400,1
1781,2023,7,West,Tablet,Mobile,10,1000,10000,1
1782,2024,9,East,Phone,Mobile,9,1000,9000,4
1783,2025,7,West,Tablet,Mobile,7,1000,7000,1
1784,2022,3,Central,Smartwatch,Accessories,1,800,800,3
1785,2023,10,Central,Phone,Mobile,10,500,5000,5
1786,2023,7,North,Tablet,Mobile,1,800,800,4
1787,2022,1,East,Smartwatch,Accessories,8,50,400,1
1788,2024,10,West,Tablet,Mobile,10,100,1000,3
1789,2023,9,South,Laptop,Computers,2,50,100,5
1790,2023,11,South,Camera,Electronics,8,150,1200,3
1791,2025,10,South,Camera,Electronics,5,50,250,1
1792,2022,9,North,Laptop,Computers,1,150,150,2
1793,2022,9,West,Phone,Mobile,2,1000,2000,4
1794,2024,7,West,Laptop,Computers,15,100,1500,2
1795,2025,11,Central,Phone,Mobile,14,300,4200,1
1796,2023,3,South,Headphones,Accessories,3,50,150,2
1797,2025,8,East,Smartwatch,Accessories,12,200,2400,3
1798,2024,11,East,Camera,Electronics,2,1000,2000,4
1799,2025,7,West,Headphones,Accessories,12,100,1200,2
1800,2022,10,West,Laptop,Computers,5,1000,5000,1
1801,2025,1,East,Smartwatch,Accessories,5,50,250,2
1802,2024,1,South,Headphones,Accessories,15,1000,15000,3
1803,2024,12,Central,Smartwatch,Accessories,14,200,2800,4
1804,2023,6,Central,Smartwatch,Accessories,2,150,300,3
1805,2024,11,East,Headphones,Accessories,12,150,1800,4
1806,2025,8,Central,Laptop,Computers,15,1000,15000,2
1807,2023,12,East,Smartwatch,Accessories,12,300,3600,5
1808,2022,1,North,Smartwatch,Accessories,6,800,4800,2
1809,2025,11,West,Phone,Mobile,2,100,200,3
1810,2022,3,West,Phone,Mobile,13,200,2600,4
1811,2022,1,North,Laptop,Computers,1,300,300,4
1812,2023,6,North,Tablet,Mobile,10,50,500,4
1813,2023,5,West,Headphones,Accessories,3,200,600,4
1814,2023,12,South,Camera,Electronics,5,200,1000,4
1815,2022,10,North,Smartwatch,Accessories,13,200,2600,1
1816,2022,6,West,Phone,Mobile,1,150,150,5
1817,2024,3,Central,Smartwatch,Accessories,14,100,1400,4
1818,2025,9,East,Phone,Mobile,14,200,2800,3
1819,2022,8,West,Smartwatch,Accessories,15,150,2250,4
1820,2023,9,East,Laptop,Computers,10,100,1000,1
1821,2022,10,Central,Laptop,Computers,8,200,1600,3
1822,2024,7,East,Laptop,Computers,4,300,1200,1
1823,2023,9,Central,Phone,Mobile,5,100,500,5
1824,2022,10,West,Tablet,Mobile,7,50,350,3
1825,2024,7,East,Camera,Electronics,1,50,50,2
1826,2023,4,Central,Tablet,Mobile,15,50,750,3
1827,2023,8,North,Camera,Electronics,15,50,750,5
1828,2024,2,West,Smartwatch,Accessories,12,50,600,5
1829,2025,3,East,Camera,Electronics,10,100,1000,1
1830,2023,11,East,Laptop,Computers,1,1000,1000,4
1831,2022,1,North,Headphones,Accessories,5,200,1000,2
1832,2022,9,West,Smartwatch,Accessories,10,800,8000,1
1833,2023,7,West,Headphones,Accessories,13,800,10400,5
1834,2022,10,East,Phone,Mobile,2,1000,2000,3
1835,2022,4,South,Phone,Mobile,6,800,4800,1
1836,2025,12,Central,Smartwatch,Accessories,1,200,200,5
1837,2023,1,North,Laptop,Computers,13,50,650,1
1838,2024,1,East,Phone,Mobile,8,150,1200,3
1839,2024,3,Central,Smartwatch,Accessories,11,200,2200,4
1840,2022,2,East,Headphones,Accessories,11,100,1100,5
1841,2023,8,East,Phone,Mobile,8,500,4000,3
1842,2024,6,Central,Smartwatch,Accessories,5,200,1000,5
1843,2025,12,Central,Laptop,Computers,1,500,500,4
1844,2023,9,South,Tablet,Mobile,2,200,400,3
1845,2022,6,South,Camera,Electronics,9,200,1800,1
1846,2025,2,North,Phone,Mobile,12,1000,12000,4
1847,2025,5,North,Laptop,Computers,5,300,1500,1
1848,2025,1,West,Tablet,Mobile,14,800,11200,4
1849,2023,7,South,Headphones,Accessories,1,200,200,4
1850,2022,9,East,Smartwatch,Accessories,1,300,300,1
1851,2024,10,South,Smartwatch,Accessories,13,500,6500,1
1852,2025,12,North,Tablet,Mobile,12,800,9600,1
1853,2025,7,Central,Smartwatch,Accessories,7,300,2100,5
1854,2025,8,South,Smartwatch,Accessories,5,150,750,2
1855,2022,4,Central,Laptop,Computers,5,300,1500,3
1856,2022,10,East,Tablet,Mobile,10,800,8000,3
1857,2022,2,East,Tablet,Mobile,11,300,3300,5
1858,2023,8,West,Camera,Electronics,6,300,1800,1
1859,2022,6,West,Headphones,Accessories,1,1000,1000,5
1860,2022,5,Central,Phone,Mobile,7,50,350,5
1861,2023,5,East,Tablet,Mobile,2,1000,2000,3
1862,2023,3,Central,Headphones,Accessories,3,200,600,1
1863,2023,11,Central,Phone,Mobile,2,50,100,4
1864,2023,1,East,Smartwatch,Accessories,6,50,300,3
1865,2022,10,South,Laptop,Computers,11,500,5500,3
1866,2022,9,North,Laptop,Computers,2,1000,2000,2
1867,2025,2,West,Phone,Mobile,6,500,3000,3
1868,2024,6,West,Phone,Mobile,1,500,500,3
1869,2023,6,North,Headphones,Accessories,5,50,250,3
1870,2022,10,South,Phone,Mobile,15,50,750,3
1871,2023,7,Central,Smartwatch,Accessories,12,500,6000,1
1872,2025,11,North,Camera,Electronics,12,150,1800,1
1873,2022,9,North,Phone,Mobile,10,800,8000,5
1874,2024,5,South,Headphones,Accessories,11,1000,11000,5
1875,2024,4,East,Tablet,Mobile,15,200,3000,2
1876,2023,8,West,Headphones,Accessories,6,100,600,3
1877,2024,11,West,Laptop,Computers,6,100,600,5
1878,2023,10,South,Phone,Mobile,8,800,6400,5
1879,2023,10,East,Phone,Mobile,13,800,10400,3
1880,2022,7,West,Tablet,Mobile,6,100,600,5
1881,2023,3,West,Phone,Mobile,10,1000,10000,1
1882,2024,9,West,Phone,Mobile,2,800,1600,1
1883,2025,1,South,Phone,Mobile,14,50,700,1
1884,2025,6,South,Phone,Mobile,9,800,7200,4
1885,2024,2,East,Camera,Electronics,9,200,1800,3
1886,2022,2,East,Smartwatch,Accessories,10,100,1000,4
1887,2025,5,West,Headphones,Accessories,11,1000,11000,2
1888,2023,1,Central,Camera,Electronics,3,100,300,5
1889,2025,6,West,Tablet,Mobile,11,1000,11000,2
1890,2022,4,East,Smartwatch,Accessories,12,300,3600,4
1891,2024,6,West,Tablet,Mobile,1,800,800,3
1892,2023,7,Central,Phone,Mobile,3,50,150,3
1893,2022,6,East,Smartwatch,Accessories,15,500,7500,2
1894,2025,8,South,Laptop,Computers,5,300,1500,2
1895,2022,4,East,Tablet,Mobile,15,300,4500,2
1896,2022,10,North,Laptop,Computers,4,150,600,5
1897,2022,8,North,Smartwatch,Accessories,13,200,2600,3
1898,2025,9,South,Phone,Mobile,5,800,4000,4
1899,2022,8,West,Tablet,Mobile,15,100,1500,4
1900,2024,12,North,Tablet,Mobile,2,150,300,3
1901,2022,6,South,Laptop,Computers,12,200,2400,5
1902,2022,12,East,Tablet,Mobile,5,1000,5000,1
1903,2023,9,North,Headphones,Accessories,2,500,1000,1
1904,2023,11,South,Phone,Mobile,3,800,2400,3
1905,2023,12,West,Headphones,Accessories,3,1000,3000,3
1906,2023,1,West,Phone,Mobile,4,100,400,1
1907,2023,1,West,Headphones,Accessories,9,200,1800,3
1908,2024,8,Central,Smartwatch,Accessories,7,200,1400,2
1909,2024,11,West,Tablet,Mobile,14,200,2800,4
1910,2025,5,North,Camera,Electronics,7,500,3500,2
1911,2025,8,East,Laptop,Computers,15,300,4500,2
1912,2023,8,East,Camera,Electronics,7,100,700,1
1913,2023,8,West,Tablet,Mobile,12,800,9600,5
1914,2022,5,East,Headphones,Accessories,11,200,2200,5
1915,2022,9,East,Phone,Mobile,15,800,12000,3
1916,2025,8,West,Camera,Electronics,6,800,4800,4
1917,2024,8,South,Tablet,Mobile,15,50,750,3
1918,2024,8,West,Camera,Electronics,14,50,700,2
1919,2023,11,North,Smartwatch,Accessories,15,150,2250,5
1920,2022,12,North,Smartwatch,Accessories,6,150,900,4
1921,2024,9,North,Laptop,Computers,13,500,6500,1
1922,2023,3,Central,Smartwatch,Accessories,4,500,2000,4
1923,2023,6,East,Camera,Electronics,4,300,1200,4
1924,2022,1,North,Phone,Mobile,9,200,1800,5
1925,2025,1,South,Laptop,Computers,9,800,7200,3
1926,2023,1,East,Tablet,Mobile,1,200,200,1
1927,2023,12,East,Headphones,Accessories,11,800,8800,1
1928,2022,1,Central,Laptop,Computers,2,800,1600,5
1929,2023,10,East,Phone,Mobile,2,800,1600,3
1930,2024,5,West,Headphones,Accessories,9,50,450,2
1931,2025,5,West,Laptop,Computers,5,1000,5000,1
1932,2025,5,Central,Phone,Mobile,7,300,2100,5
1933,2025,12,West,Phone,Mobile,7,50,350,3
1934,2025,4,Central,Smartwatch,Accessories,12,100,1200,1
1935,2025,6,West,Headphones,Accessories,13,200,2600,5
